sepal_length,sepal_width,petal_length,petal_width
5.694696337382993,2.0780471597341923,3.848983024846735,1.3192339786645528
6.871080400373302,2.4658622565159596,5.952079140402385,2.244234298113529
6.784177938457338,3.27260027894905,5.811327350452184,2.0119024557982983
6.930770949505665,2.9123597884764543,6.131762232473395,1.1155458763968458
6.343063849280808,2.736024588014629,4.492393516838924,0.8989882541448765
6.514861686929134,3.042572091076759,5.698009113031658,2.6015971954330754
5.176057128140081,4.157136687742994,1.1028391024607935,0.030110681119168453
6.153626179575723,2.7869221007623626,3.6730231599840493,1.2643519841948847
7.10279544665814,2.63113387032895,6.147842368042264,2.5422551435219805
7.023916179172415,3.432312290221849,6.133568861819562,2.1836720316913745
6.409650698809067,3.4214567186431357,5.420240444467223,3.0529528259349563
5.597593047400119,2.314324554884907,4.963244349400027,1.6166650775851745
4.73484276913966,3.546117531783658,1.4174626155338,-0.14289108934918693
4.765024012299129,3.403381545138297,1.6440551652109008,-0.16925929493018654
6.948458349348523,2.7584059253136717,5.83463591498916,1.9377291058431683
5.585101538269417,2.7238645287665566,4.149752698646097,0.7468801076142656
5.471906717191743,3.5325835063417412,4.971776048288515,1.1123297391581182
4.99595083257862,3.18268672131323,1.6467634736309567,-0.16625309499130664
7.132134326617698,2.657566469636453,5.828626494887756,1.8089370212939533
5.811584677752671,2.8928199749430545,3.9207662634010703,0.7370144902493779
4.932961164402244,3.7142001482276275,1.5419712873720632,0.17815132620293817
5.697459701886278,2.2310985161609302,4.241370846302989,0.8673807985542421
5.393923575120579,3.3467497069778096,5.157987085400514,1.2003855841774487
4.696150663899673,3.594274199778582,1.1275927773436367,-0.22369111040058742
5.439694630676466,3.432267109854039,1.4202584614063771,-0.22742445586403703
6.991591930298557,3.1334648421147793,6.2150159777031595,1.7959934404581013
4.707595498931804,3.7361253811227355,1.7475786737022212,-0.04620469550551312
5.992594745603044,2.6845365444319444,4.6290874241352356,0.9691076225790709
4.85842044026317,3.8266851790902097,1.4192840057286387,-0.12332343337879181
6.997327160352356,3.0739344494779495,5.456656887927514,2.2801239517635965
6.258150379834059,3.3474526230129396,4.114030615767958,1.574420583999376
5.764254097222316,3.13984083880841,4.642806194386019,1.0228361618957384
6.651446218228517,2.247959416714043,3.8186470242579382,1.2777809204413526
5.8922372662221765,3.0870169023183847,5.100942820838411,1.32963791216791
5.957187856018177,2.38590307103225,4.2785402778611274,0.8208488429644607
5.955068780123668,2.7116121601867107,4.74566668001737,1.6030030840189222
5.286200529047961,3.6954173753917394,1.3054192266078963,0.42769076614798024
6.455834653886419,2.84617778230807,6.202517123685776,1.7692432521907404
6.58203236527642,3.1596544457408284,5.78494611903006,2.4413207528066088
5.026114120471451,3.4102977948602398,1.4275282329606507,-0.3962706743802678
6.853213349862507,2.019164880190999,4.4392859619857665,1.5353268825938307
5.013671551971144,3.304519895718255,2.0431832267975976,0.39017570669540336
6.845691059464816,3.060120704584751,5.654555115114458,1.977221750511573
4.586699189612872,3.218652488025463,1.5545105801625978,0.35413578527366263
5.9916393624143405,2.8469309533235125,5.01106595831537,1.0633714444656681
6.063650307467341,2.4881692133057194,5.5500725689217285,2.0104364200843334
5.221539973998623,3.551410484356991,1.3653055152835278,0.10966889132321338
6.604957510371002,2.826976724872152,5.957780856951318,1.8316062076718949
6.692444523778067,2.557389636503332,6.8293439212999445,2.0236873736057954
5.529636272084329,3.6214945132882868,1.0217348136994864,0.47535858411643284
6.590910791792384,3.419603690334756,5.518262523782896,1.436615481454576
6.030947323059047,2.4554863194686942,5.109249630907863,1.5155640174738636
4.762243778470189,3.4655790675599305,1.551496183694137,0.4597265582510364
6.894245823243426,3.308346077554787,5.208565501688064,2.4575016172827717
5.712622311499025,2.714621139315261,4.624363026239202,1.8901424867798209
6.483810217821875,3.1885873428543983,6.552809798590014,2.5381680184619912
5.064228123239062,3.1262783663864036,1.4519542777553545,0.31559521391865103
6.051683231589657,2.8593946063834768,5.80736735167582,2.670574924910113
6.112396747094013,2.550920192071762,4.41675109985709,1.102799626136467
7.25970933051427,2.718729429949645,5.786004603801215,2.708320254254204
5.823982205321206,2.8522962309144364,5.0765093156264465,0.7256551395282242
6.923120707556824,2.3159326429373497,5.260725831157715,2.297305637609086
7.280485568865577,2.8367698507913794,4.984750185928858,1.5967654756330383
4.8591576842195146,3.6627680130757896,1.2609746921562612,0.06028107392892296
5.380073344755987,3.2876991603143657,1.5331458284438684,0.432390216028801
6.103889000688593,2.4382733499582363,4.75543698351095,0.6353919750924161
6.0303218232774904,2.529135315395155,4.8900478933671,1.2411770473991446
6.771933715416541,2.3356156265936034,5.971847287653034,2.0830750748652447
5.967228236846511,3.678582547316015,5.884406986881047,1.961314755251843
5.062659078501427,2.912098962836067,1.0015441853304707,0.25905837076073707
5.9488329634076935,2.4177838237598293,3.857421471896971,1.3813854543468893
6.930453208896847,2.4995545694458787,6.16961080768276,1.9260391454228043
4.6399110778832675,3.3996496292477154,1.257516406651713,0.004001230227886454
5.018069062982308,4.238972633745586,1.342291710565663,0.2904642027000838
5.187700204329502,3.2428527330751153,1.078732250581666,0.3447417245729556
6.90241189372555,3.3930763935782053,6.466189777785031,2.4057480260072523
6.674856654029026,3.15265590277978,4.496810943473353,1.8919776555560104
5.6641112631276895,2.560242941822391,3.6504417102760773,1.0896979913276956
7.1292682335847655,3.0293271868753617,5.284015640103578,1.4819684911745536
5.10849080751429,3.3064640736184625,1.508418681652524,0.6614109699397908
6.177348330590438,3.242403980538256,5.287828259001486,2.701917672793746
5.103085486870539,2.97108795339118,1.4972251908184384,0.08447531587510505
6.822289964915478,3.4376766073883793,5.123014148114072,2.6118201277842457
4.681308885882169,3.6420777291905546,1.124172729729859,0.6649803215052619
6.3675746689600405,3.2463742427777054,6.037240503187354,1.876181424274404
4.768152435638728,3.428954417977997,1.2543909356512688,0.2245622418158968
6.3704710190126566,3.563766656188052,3.9405729704723433,1.5251876946762284
6.963301102285788,2.3189665583048638,6.211662254930257,2.189038992965217
6.355769661813668,3.700908177369449,6.174271357258984,2.5086220379976636
4.856247728646413,3.444302307000855,1.0680995077981914,-0.1588619872242012
6.665686120283948,3.6676086101157575,5.696163459454558,1.3987428187527575
6.915909942758565,3.8301603194581757,6.1484498813726765,1.8695905871328635
6.088511900438288,3.598417724595673,6.0617462625416225,1.977766131635818
6.0390704394195325,2.4907960864578134,4.509804069703577,1.49919931649818
5.07258868146981,2.926015926602661,0.8825246502460901,0.03131374122770822
6.230622785222306,2.9245000618174144,5.731552323382095,1.7478299645738309
4.748234743033208,3.407236287244636,1.4993790294210692,0.49266353813670777
4.795992583526453,3.569676109148301,1.4879217419896043,-0.014305425407910327
6.5492131768848925,3.7249794231987714,6.08310077418219,1.775013289642293
6.584096127876255,2.688678109839075,5.878338102039073,1.6086508889539872
5.7396120766427945,3.4366027407689845,6.298434076999051,1.17064390703674
7.088668825617294,2.5483792915131085,5.5901918934880905,2.195749824491167
5.077964838274527,3.734546861533193,1.0289147867365753,-0.1961369839252829
5.332237887551451,3.0173440769519737,4.2349504964216615,1.5282394674372637
6.38016953527442,2.5692385377350386,4.140634131460657,1.4967676686026024
5.003900567563372,3.9360602231471953,1.3206029500286132,1.0160507499768856
6.555392878803221,2.437335561260711,5.430706701555638,1.4593261577534666
6.423369794739835,2.096504205430754,4.02669659493369,0.4843071288959597
6.9653739612894805,3.7507183250232266,5.49048432035857,1.5021381186754332
6.736796840568404,2.829247572021032,5.395158249895933,1.338057331253692
4.796923399908213,3.6835028866522603,1.7092998567487852,0.47938403573485955
5.243757746718259,3.9068720085712467,1.3783969635258997,0.5010598693676073
6.04811825268476,3.0057755336234995,4.7846459512355555,0.8501431632648524
7.007063608187649,2.709702474738614,5.874706705790831,1.697846827058671
6.935398562997765,2.8338848344396794,6.053112746442514,2.9082771431217584
